id,date,price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,has_waterfront,view_quality,condition_rating,grade_rating,above_ground_sqft,basement_sqft,year_built,year_renovated,zipcode,sqft_living15,sqft_lot15
4098,2014-10-22,200000,2,1,780,55764,1,0,0,4,4,780,0,1945,0,98058,1620,30847
4099,2015-05-04,492000,2,2,1300,22239,1,0,0,4,7,1300,0,1945,1986,98059,1300,14810
4100,2014-09-18,299980,4,2,1580,10230,1,0,0,3,6,790,790,1945,2008,98178,1130,6955
4101,2014-05-21,200000,4,1,1310,5200,1.5,0,0,3,6,1160,150,1945,0,98126,1090,5180
4102,2014-06-24,218000,3,1,880,18205,1,0,0,4,6,880,0,1945,0,98178,1110,16115
4103,2014-05-19,367000,2,1,700,2334,1,0,0,3,7,700,0,1945,0,98117,2300,5000
4104,2014-06-17,253000,3,2,880,6600,1,0,0,5,6,880,0,1945,0,98178,1020,6600
4105,2014-08-20,255000,2,1,1260,7810,2,0,0,3,6,1260,0,1945,0,98178,1260,7755
4106,2014-09-05,643500,3,2,1650,7104,2,0,0,3,8,1650,0,1945,1986,98177,1730,7104
4107,2014-05-28,580000,5,2,1940,6000,1,0,0,5,7,970,970,1945,0,98115,1700,6000
4108,2014-05-12,110000,3,1,1250,53143,1,0,0,5,6,1250,0,1945,0,98038,1820,217800
4109,2015-03-26,334000,2,1,900,1818,2,0,0,4,7,900,0,1945,0,98199,1570,1830
4110,2015-03-26,325000,2,1,1130,6908,1.5,0,0,3,6,1130,0,1945,0,98155,1150,6908
4111,2015-03-17,340000,2,1,700,5829,1,0,0,3,6,700,0,1945,0,98103,1160,6700
4112,2015-02-23,575000,3,2,1520,5000,1.5,0,0,3,7,1140,380,1945,0,98107,1530,4650
4113,2014-08-25,615750,4,2,2140,6360,2,0,0,3,7,1840,300,1945,0,98115,1690,6360
4114,2014-11-12,357500,3,1,1000,4080,1,0,0,4,7,740,260,1945,0,98126,1480,4080
4115,2014-07-01,476000,4,3,2890,6885,1,0,0,3,7,1590,1300,1945,2015,98115,2180,6885
4116,2014-07-21,550000,4,1,2420,15520,2,0,0,4,7,2420,0,1945,0,98006,1630,9965
4117,2014-07-01,535000,4,2,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,1490,5000
4118,2015-03-31,725000,3,2,1820,6324,1,0,0,5,7,910,910,1945,0,98115,1850,6440
4119,2014-09-08,905000,4,3,3300,10250,1,0,0,3,7,2390,910,1946,1991,98040,1950,6045
4120,2014-05-08,615000,2,1,1540,6872,1,0,0,4,7,820,720,1946,0,98119,1420,5538
4121,2014-07-23,705000,3,2,2180,10221,1,0,2,4,7,1140,1040,1946,0,98040,2180,8535
4122,2014-09-24,387500,3,1,1220,8329,1,0,0,3,6,1220,0,1946,0,98115,1490,8322
4123,2014-08-04,325000,2,1,1060,5703,1,0,2,4,6,1060,0,1946,0,98198,2240,4416
4124,2014-07-22,645000,3,2,2070,5500,1,0,0,4,7,1130,940,1946,0,98115,1800,4400
4125,2015-03-10,420000,3,1,1150,5120,1,0,0,4,6,800,350,1946,0,98116,1220,5120
4126,2015-02-25,350000,3,2,1830,9425,1,0,0,3,8,1590,240,1946,0,98146,1670,8430
4127,2015-02-23,212000,4,2,1880,7500,1,0,0,5,6,980,900,1946,0,98178,1670,14350
4128,2014-07-17,490000,2,2,1590,4500,1,0,0,4,7,920,670,1946,0,98116,1900,4450
4129,2014-09-29,546800,4,2,1520,5910,1,0,0,3,7,1020,500,1946,0,98115,1710,5910
4130,2014-05-23,306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,98077,2200,67518
4131,2014-08-29,810000,3,2,2870,6360,1.5,0,1,4,8,1790,1080,1946,0,98115,2310,6466
4132,2014-10-08,395000,4,2,1960,7945,1,0,0,4,7,980,980,1946,0,98125,1290,7945
4133,2014-11-17,445000,4,1,1460,4600,1,0,2,3,6,780,680,1946,0,98126,1560,4600
4134,2015-04-22,638000,4,2,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,1480,5400
4135,2014-12-02,555000,4,2,2350,6200,1.5,0,0,4,7,1410,940,1946,0,98116,1800,6150
4136,2014-12-05,579000,2,2,1760,7200,1,0,0,5,7,880,880,1946,0,98118,1760,7200
4137,2014-10-22,458950,2,1,1530,4370,1,0,0,3,7,1130,400,1946,0,98115,1580,4275
4138,2015-04-22,122000,2,1,760,5280,1,0,0,3,6,760,0,1946,0,98168,1710,6594
4139,2014-07-14,600000,4,2,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,1740,6014
4140,2014-05-07,750000,3,3,2520,5401,1,0,0,4,7,1360,1160,1946,0,98119,1800,5036
4141,2015-03-24,525000,3,1,1640,6180,1,0,0,4,7,1640,0,1946,0,98118,1540,6180
4142,2014-05-28,1285000,4,3,3240,10800,1,0,0,3,10,2260,980,1946,0,98105,3490,10800
4143,2014-06-23,291500,3,1,880,9238,1.5,0,0,5,6,880,0,1946,0,98155,1170,9238
4144,2014-05-20,490000,3,1,1910,8190,1,0,0,4,7,1010,900,1946,0,98117,1600,5042
4145,2015-04-14,450000,2,2,2130,6574,1,0,0,3,8,1500,630,1946,0,98199,2130,6275
4146,2015-04-24,1000000,5,3,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,2190,5700
4147,2014-11-19,611900,1,2,1220,2100,2,0,2,4,8,1220,0,1946,1979,98033,3150,6000
4148,2014-08-26,344000,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,98155,2310,7474
4149,2015-01-06,365000,2,1,1390,8336,1,0,0,4,6,910,480,1946,0,98166,1610,7847
4150,2015-03-25,525000,4,2,1540,3740,1,0,0,4,7,770,770,1946,0,98117,1090,5080
4151,2015-04-29,487000,2,1,1440,4046,1,0,0,3,7,960,480,1946,0,98117,1400,4046
4152,2014-12-26,874000,4,3,2860,6867,1,0,1,5,7,1560,1300,1946,0,98115,2290,5350
4153,2014-06-09,378500,2,1,730,7528,1,0,0,3,7,730,0,1946,0,98115,1620,7528
4154,2014-11-25,399000,2,1,700,3400,1,0,0,3,6,700,0,1946,0,98112,1570,4512
4155,2014-12-01,400375,4,2,1690,7680,1,0,0,5,6,890,800,1946,0,98126,1060,7680
4156,2014-08-25,775000,3,2,1640,18730,1.5,0,0,4,7,1640,0,1946,0,98004,1670,12154
4157,2015-03-27,469000,4,2,2960,11347,1,0,0,4,8,1570,1390,1946,0,98166,1660,8911
4158,2014-09-02,570000,3,2,1980,10203,1,0,0,4,7,1680,300,1946,0,98010,1980,13664
4159,2014-09-09,395000,4,1,1440,8320,1.5,0,0,3,7,1440,0,1946,0,98155,1440,9230
4160,2015-03-13,663500,2,1,1310,5200,1,0,0,3,7,910,400,1946,0,98115,1320,4794
4161,2014-05-15,575000,2,1,1490,6000,1,0,0,3,7,1090,400,1946,0,98112,1590,6000
4162,2015-03-27,216000,2,1,1810,10360,1,0,0,3,6,1010,800,1946,0,98178,1810,10360
4163,2014-10-07,324950,2,1,1150,9186,1,0,0,3,7,1150,0,1946,0,98168,1390,10690
4164,2014-05-30,659000,4,3,3190,11375,1,0,0,5,8,2210,980,1946,0,98125,1100,8500
4165,2014-06-10,285000,2,2,1651,18200,1,0,0,3,6,1651,0,1946,0,98070,1510,89595
4166,2014-05-28,220000,3,1,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155,1470,8410
4167,2015-03-03,674000,5,2,2110,5000,1.5,0,0,4,7,1250,860,1946,0,98115,1720,5000
4168,2014-06-11,355000,1,2,750,20339,1,0,0,4,4,550,200,1946,0,98059,2020,23958
4169,2014-08-21,460000,2,3,1830,8107,1,0,0,5,7,930,900,1946,0,98125,1260,6960
4170,2014-09-25,240000,4,2,1880,9600,1,0,0,5,7,1020,860,1946,0,98001,1560,14400
4171,2015-04-27,500000,3,2,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,1480,6120
4172,2014-11-06,144000,3,1,980,6800,1,0,0,3,6,980,0,1946,0,98058,1140,9975
4173,2014-07-23,551000,4,2,1470,5100,1.5,0,0,3,7,1470,0,1946,0,98117,1470,5100
4174,2015-04-13,950000,3,1,1720,9830,1,0,0,4,7,1720,0,1946,0,98040,3200,8923
4175,2014-09-18,248000,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,1470,6784
4176,2015-05-06,546940,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,1470,6784
4177,2015-03-24,645000,3,1,2270,4182,1,0,0,4,7,1170,1100,1946,0,98115,1860,4080
4178,2014-10-16,193500,2,1,950,15996,1,0,0,4,7,950,0,1946,1995,98045,950,25510
4179,2015-04-14,245000,5,2,2000,8100,1.5,0,0,3,6,2000,0,1946,0,98168,960,9239
4180,2015-05-07,680000,2,1,2140,6000,1,0,0,4,7,1070,1070,1946,0,98199,1560,6000
4181,2014-07-01,402500,2,1,800,2280,1,0,0,5,6,800,0,1946,0,98107,1310,4200
4182,2014-09-17,440000,3,2,1690,6010,1,0,0,3,7,1230,460,1946,0,98115,1690,5418
4183,2014-12-15,199950,2,2,870,18537,1,0,0,4,6,870,0,1946,0,98001,1300,22800
4184,2015-04-06,202000,2,1,740,6550,1,0,0,4,5,740,0,1946,0,98168,1080,8515
4185,2014-07-23,391000,2,1,890,5423,1,0,0,3,6,890,0,1946,0,98117,1690,5993
4186,2015-04-22,520000,2,1,1120,6141,1,0,0,3,7,900,220,1946,0,98117,1500,7529
4187,2014-12-11,670000,3,1,1600,16868,1,0,1,3,7,990,610,1946,0,98040,2600,12735
4188,2014-10-21,234550,3,1,1990,15375,1,0,0,3,7,1140,850,1946,0,98168,1160,10236
4189,2014-10-28,400000,2,2,960,6200,1,0,0,4,7,960,0,1946,0,98136,1000,6000
4190,2015-02-18,370000,4,2,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,1840,8680
4191,2014-10-08,385000,2,1,770,7554,1,0,0,3,6,770,0,1946,0,98177,1390,7500
4192,2014-10-13,305000,1,1,900,7500,1,0,0,3,5,900,0,1946,1987,98155,1470,7500
4193,2014-10-20,443950,3,2,2000,36000,1,0,0,3,6,2000,0,1946,1995,98056,2100,9681
4194,2015-03-04,225000,3,1,1490,15850,1,0,0,3,7,1490,0,1946,0,98133,1950,13228
4195,2014-12-22,670000,3,1,1710,6195,1,0,0,3,7,1410,300,1946,0,98105,1610,6195
4196,2014-06-24,683500,3,2,1820,5756,1.5,0,0,3,7,1640,180,1946,0,98119,1760,6169
4197,2014-08-21,190000,2,1,930,11450,1,0,0,3,6,930,0,1946,0,98178,1150,11450
4198,2015-03-27,608000,3,3,2610,5000,2,0,0,4,7,1710,900,1946,0,98107,1500,5000
4199,2014-07-31,1900000,4,3,3680,13351,2,0,2,5,9,3680,0,1946,1982,98004,3410,11700
4200,2014-09-05,340000,3,1,980,7228,1.5,0,0,3,7,980,0,1946,0,98133,1070,7228
4201,2014-08-22,325000,1,1,1220,12426,1,0,4,4,6,1220,0,1946,0,98198,2770,22270
4202,2014-08-25,2200000,3,2,3570,30456,1,0,1,3,8,2070,1500,1946,1982,98039,3570,27418
4203,2014-08-29,475000,2,1,870,7975,1,0,2,3,7,870,0,1946,0,98107,1080,5722
4204,2015-05-01,171500,3,1,1150,6480,1.5,0,0,4,5,1150,0,1946,0,98001,1100,7300
4205,2014-08-29,524500,3,2,1580,3172,1,0,0,4,8,900,680,1946,0,98117,1580,5000
4206,2014-11-06,215500,3,2,1380,9000,2,0,0,2,7,1380,0,1946,1982,98001,1460,9732
4207,2014-08-18,515000,4,2,1740,8160,1.5,0,0,4,7,1400,340,1946,0,98177,1600,8160
4208,2015-01-26,650000,4,2,2480,6383,1,0,0,3,7,1380,1100,1946,0,98119,1440,6000
4209,2014-12-12,180000,2,1,960,87991,1.5,0,0,3,5,960,0,1946,0,98014,1940,392040
4210,2014-07-07,1636000,3,3,3110,6765,2,0,1,4,9,2550,560,1946,0,98115,2630,7626
4211,2015-03-12,532000,3,1,1110,4800,1.5,0,0,3,7,1110,0,1946,0,98117,1510,4320
4212,2014-05-15,467000,3,1,1660,6582,1,0,0,5,7,1000,660,1946,0,98133,1110,6584
4213,2014-09-24,665000,4,3,2420,7102,1,0,0,5,7,1670,750,1946,0,98177,1620,7102
4214,2014-07-02,496000,2,1,900,9260,1,0,0,3,7,900,0,1946,0,98107,1230,6913
4215,2014-10-29,276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,1190,8875
4216,2014-12-11,329000,4,2,1190,7877,1.5,0,0,5,7,1190,0,1946,0,98155,1480,9975
4217,2015-02-20,190000,3,1,1510,8760,1,0,0,4,6,1510,0,1946,0,98002,1040,7828
4218,2014-09-25,399000,2,1,1120,8661,1,0,0,3,7,1120,0,1946,0,98125,1470,7205
4219,2014-10-17,735000,4,2,2380,5700,2,0,1,4,7,1820,560,1946,0,98105,2190,5700
4220,2014-06-17,554000,4,1,1120,7104,1.5,0,0,3,7,1120,0,1946,0,98177,1370,7104
4221,2014-08-27,1650000,4,4,4285,9567,2,0,1,5,10,3485,800,1946,0,98199,2960,6902
4222,2014-05-14,300000,3,1,1260,8280,1,0,0,3,6,1260,0,1946,0,98115,2100,8280
4223,2015-01-07,290000,4,3,2240,8162,2,0,0,5,7,1380,860,1946,0,98133,1550,8163
4224,2015-04-27,600000,2,2,1560,3200,1,0,0,5,7,880,680,1946,0,98199,2060,4940
4225,2014-08-25,270000,4,2,1930,15000,1,0,0,5,7,1930,0,1946,0,98198,1620,7500
4226,2014-09-23,370000,2,1,1040,4172,1,0,0,3,7,1040,0,1946,0,98112,3120,4800
4227,2015-02-27,620047,4,2,1760,6000,1,0,0,3,7,880,880,1946,0,98119,2040,6000
4228,2015-03-23,430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,780,7102
4229,2014-07-23,778000,3,2,1840,6000,2,0,0,5,7,1720,120,1946,0,98033,1390,6000
4230,2014-08-01,1350000,3,2,2070,9600,1,0,1,3,7,1590,480,1946,0,98039,3000,16215
4231,2014-07-23,215000,3,2,1430,13399,1,0,0,4,7,900,530,1946,0,98168,1720,6415
4232,2014-10-08,577000,2,2,2070,23160,1,0,0,3,7,1260,810,1946,0,98199,1690,5458
4233,2014-07-18,705000,2,2,2320,6755,1,0,0,5,8,1380,940,1946,0,98199,1990,5000
4234,2014-07-23,587100,2,1,1190,6967,1,0,0,3,7,1190,0,1946,0,98040,1700,6968
4235,2014-07-09,625000,4,1,1600,5500,1.5,0,0,4,7,1600,0,1946,0,98117,1900,5500
4236,2014-06-06,452000,2,2,1740,5400,1,0,0,4,7,990,750,1946,0,98115,1980,5400
4237,2014-10-20,630000,4,2,1610,5000,2,0,0,5,7,1610,0,1946,0,98117,1300,4950
4238,2014-06-24,425000,4,2,1600,6180,1.5,0,0,3,6,1600,0,1946,0,98118,1410,6180
4239,2015-03-11,645000,4,2,1600,6180,1.5,0,0,3,6,1600,0,1946,0,98118,1410,6180
4240,2014-12-01,400000,3,3,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,98053,2580,70131
4241,2015-04-22,502501,2,1,1100,4750,1,0,0,3,7,1100,0,1946,0,98116,1830,4750
4242,2014-10-01,420000,3,2,1130,5413,1,0,0,3,7,940,190,1946,0,98125,1400,7168
4243,2015-03-10,425000,3,1,1000,5100,1,0,0,3,7,860,140,1946,0,98115,1000,5100
4244,2015-05-04,450000,3,1,1350,92721,1,0,0,2,6,1200,150,1946,0,98055,1860,8096
4245,2014-05-14,385000,4,2,1620,4980,1,0,0,4,7,860,760,1947,0,98133,1400,4980
4246,2014-11-04,511000,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,98103,1450,4599
4247,2015-04-09,560000,3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,1420,5000
4248,2014-08-28,1072000,2,2,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,2580,5184
4249,2014-10-23,467000,2,2,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,2120,12040
4250,2014-09-02,475000,3,2,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,2090,4800
4251,2014-11-14,310000,5,2,2190,27260,1,0,0,4,7,2190,0,1947,1974,98166,1620,39480
4252,2015-01-07,340500,3,2,2270,28025,1,0,0,4,7,1920,350,1947,0,98168,1770,14833
4253,2014-05-21,325000,3,1,990,6750,1,0,0,4,6,990,0,1947,0,98133,1440,6860
4254,2014-07-11,429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,0,98133,1180,3844
4255,2014-09-11,175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,1240,6900
4256,2015-03-31,1200000,3,2,3660,22410,1,0,3,4,9,1830,1830,1947,0,98117,2680,8250
4257,2015-03-05,543115,2,1,1380,5484,1,0,0,3,8,1030,350,1947,0,98199,1380,5347
4258,2015-01-06,200000,3,1,1230,4380,1,0,0,3,6,1230,0,1947,0,98106,1525,6026
4259,2015-04-02,275000,2,2,1270,32175,1,0,0,4,7,1270,0,1947,0,98003,1270,10200
4260,2014-05-06,353000,3,1,1350,7740,1,0,0,4,6,860,490,1947,0,98125,1130,7740
4261,2014-10-02,173000,2,1,1740,8100,1,0,0,3,6,1050,690,1947,0,98168,960,8100
4262,2015-02-19,170000,3,2,1370,10176,1,0,0,3,6,1370,0,1947,0,98168,1650,10176
4263,2014-12-10,550000,3,1,1130,7500,1,0,0,3,7,880,250,1947,0,98117,2190,5250
4264,2014-12-29,340895,2,1,920,8612,1,0,0,5,7,920,0,1947,0,98155,1500,7956
4265,2015-04-20,657500,4,2,1620,7560,1,0,3,4,7,1380,240,1947,0,98117,2170,8650
4266,2014-11-17,860000,3,2,2180,14135,1,0,2,5,8,1300,880,1947,0,98033,3540,10318
4267,2015-02-04,610000,3,1,1800,5750,1,0,0,3,7,1040,760,1947,0,98117,1320,5625
4268,2014-06-30,300000,2,1,960,8153,1,0,0,3,6,960,0,1947,0,98155,1160,8199
4269,2014-05-16,720000,2,1,2020,7200,1,0,3,4,7,1700,320,1947,0,98146,2020,7200
4270,2014-11-13,200000,1,1,680,9600,1,0,0,3,5,680,0,1947,0,98115,1580,6624
4271,2015-03-10,510000,2,1,890,6095,1,0,0,3,7,890,0,1947,0,98115,1450,5985
4272,2014-06-19,405000,2,1,1260,4377,1,0,0,4,7,1260,0,1947,0,98103,1420,6376
4273,2014-10-30,260000,3,1,1190,11120,1,0,0,3,6,1190,0,1947,0,98024,1230,12720
4274,2014-09-02,235000,4,1,1610,24000,1.5,0,0,3,6,1610,0,1947,0,98001,1270,9600
4275,2014-10-27,487000,6,3,4750,248600,2,0,0,4,8,4750,0,1947,0,98022,2230,311610
4276,2014-10-30,345000,2,1,970,10423,1,0,0,3,7,970,0,1947,0,98133,1200,7857
4277,2014-05-15,840000,4,2,2930,11562,1,0,3,3,9,1670,1260,1947,0,98117,2530,6517
4278,2014-10-01,283000,3,1,1740,5247,1,0,0,3,7,1270,470,1947,0,98168,1070,5636
4279,2014-09-09,280000,2,1,1260,4800,1,0,0,3,6,1100,160,1947,0,98126,1260,2435
4280,2015-04-17,430000,2,1,1460,9207,1,0,0,3,7,1210,250,1947,0,98125,1500,6898
4281,2014-11-03,697000,3,2,2420,5304,1.5,0,0,5,7,1640,780,1947,0,98115,1560,5304
4282,2015-04-27,450000,2,1,740,5100,1,0,0,4,7,740,0,1947,0,98115,920,5100
4283,2014-06-20,450000,3,2,1430,3480,1,0,0,3,7,980,450,1947,0,98103,1450,4650
4284,2014-10-06,329500,3,1,1080,5250,1,0,0,4,7,1080,0,1947,0,98133,1100,5250
4285,2014-08-20,320000,3,1,1780,6840,2,0,0,4,6,1780,0,1947,0,98125,1410,7200
4286,2015-02-27,367000,4,1,1820,5500,1.5,0,0,3,6,1820,0,1947,0,98106,1140,5500
4287,2014-11-14,425000,2,1,1670,6212,1,0,0,4,7,1670,0,1947,0,98125,1670,7272
4288,2014-10-08,389000,3,1,1380,6591,1,0,0,4,7,1380,0,1947,0,98133,1610,6594
4289,2015-03-03,551000,3,1,1580,6000,1,0,0,5,7,1580,0,1947,0,98027,1580,6000
4290,2014-12-12,95000,2,1,800,8550,1,0,0,3,7,800,0,1947,0,98198,1490,8550
4291,2014-08-31,380000,5,2,1320,38125,1,0,0,4,7,1120,200,1947,0,98198,2360,15070
4292,2014-06-04,865000,3,2,2090,4725,2,0,0,3,7,1610,480,1947,2013,98199,1280,4725
4293,2014-10-30,700000,4,2,2440,9450,1.5,0,0,3,7,2440,0,1947,2014,98125,1720,7503
4294,2014-12-22,210000,1,1,1050,7583,1,0,0,4,6,1050,0,1947,0,98133,1420,7560
4295,2014-06-18,253779,4,2,2030,9600,1.5,0,0,3,6,1430,600,1947,0,98188,1820,14600
4296,2014-07-23,310000,2,1,1560,4920,1,0,0,4,6,780,780,1947,0,98125,1760,7510
4297,2014-08-13,775000,4,3,2740,6200,1.5,0,3,4,8,1820,920,1947,0,98125,2430,6000
4298,2015-03-23,525000,3,3,2200,7440,2,0,0,4,7,1710,490,1947,0,98118,1260,6765
4299,2014-06-13,304000,3,1,1280,8184,1.5,0,0,4,6,1280,0,1947,0,98155,1120,8184
4300,2015-02-20,425000,4,2,2290,8773,1,0,0,4,7,1330,960,1947,0,98133,1740,7058
4301,2014-06-12,445000,3,1,1050,5664,1,0,0,4,7,910,140,1947,0,98115,1500,5664
4302,2014-09-30,170000,3,1,1040,42180,1,0,0,2,6,1040,0,1947,0,98055,1270,24090
4303,2015-04-21,525000,2,1,1360,6120,1,0,0,3,7,1060,300,1947,0,98115,1800,5100
4304,2014-08-13,305000,4,2,1000,7200,1.5,0,0,4,6,1000,0,1947,0,98155,1280,7200
4305,2014-10-29,355000,2,1,1350,368517,1,0,0,3,6,1350,0,1947,0,98077,2330,104108
4306,2014-11-10,415000,2,1,980,4108,1,0,0,3,7,980,0,1947,0,98117,1500,4046
4307,2015-04-01,306500,2,2,1310,10200,1,0,0,4,6,1310,0,1947,0,98065,1500,7200
4308,2015-01-08,185000,2,1,670,6750,1,0,0,4,5,670,0,1947,0,98188,1700,11520
4309,2014-06-26,440000,4,2,1770,5750,2,0,0,3,7,1770,0,1947,0,98116,970,5750
4310,2014-05-14,405100,2,1,840,3522,1,0,0,3,6,840,0,1947,0,98199,1390,4800
4311,2014-07-02,895000,4,2,1950,5950,1,0,0,3,8,1330,620,1947,0,98109,2600,5593
4312,2014-07-16,550000,3,1,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,1380,5000
4313,2014-08-15,555000,2,2,1780,4750,1,0,0,4,7,1080,700,1947,0,98117,1690,5962
4314,2015-02-18,175000,2,1,1160,6911,1,0,0,3,7,1160,0,1947,0,98125,1120,6948
4315,2014-06-24,549000,2,1,2034,13392,1,1,4,5,7,1159,875,1947,0,98070,1156,15961
4316,2014-10-22,235000,2,1,1500,8015,1,0,0,3,6,1500,0,1947,0,98146,1130,8015
4317,2015-03-02,404000,3,1,1420,8160,1,0,0,3,7,970,450,1947,0,98125,1340,8160
4318,2014-10-21,280000,3,1,1260,7660,1,0,0,3,6,1260,0,1947,0,98133,1990,7861
4319,2014-10-22,260000,3,2,1030,7260,1,0,0,3,6,1030,0,1947,0,98146,1380,8100
4320,2014-05-21,249900,2,1,1140,5500,1,0,0,3,6,1140,0,1947,0,98106,1110,5500
4321,2014-09-17,340000,2,1,1060,48292,1,1,2,5,6,560,500,1947,0,98070,750,80201
4322,2015-03-18,420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,0,98155,1280,8100
4323,2015-04-08,290000,4,1,1010,7200,1.5,0,0,3,6,1010,0,1947,0,98155,1360,7200
4324,2014-08-11,327000,2,1,1070,9750,1,0,0,3,7,1070,0,1947,0,98155,1500,8775
4325,2014-08-04,121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,98146,1290,8384
4326,2014-09-18,269000,1,1,1020,7920,1,0,0,3,7,1020,0,1947,1983,98106,1000,7168
4327,2015-02-19,425000,3,2,2120,5992,1,0,0,3,7,1060,1060,1947,0,98125,1840,11000
4328,2014-05-08,647500,4,2,2060,26036,1,0,0,4,8,1160,900,1947,0,98166,2590,21891
4329,2014-06-02,430000,2,1,990,4802,1,0,0,3,7,990,0,1947,0,98117,1180,5000
4330,2014-11-04,339888,4,2,1440,6144,1,0,0,5,6,720,720,1947,0,98106,960,5160
4331,2015-02-13,425000,5,3,2110,5120,2,0,0,3,7,1870,240,1947,1983,98106,1580,5120
4332,2015-04-20,310000,1,1,520,2885,1,0,0,4,6,520,0,1947,0,98117,980,4241
4333,2015-04-27,110000,2,1,790,8250,1,0,0,3,6,790,0,1947,0,98188,900,8250
4334,2015-02-27,435000,2,1,990,5643,1,0,0,3,7,870,120,1947,0,98115,1280,5700
4335,2015-01-15,390000,2,1,1800,119790,1,0,0,4,7,1200,600,1947,1977,98027,2320,79208
4336,2014-12-17,630000,4,2,2900,9680,2,0,0,3,7,1990,910,1947,0,98125,1850,7540
4337,2015-03-02,585000,4,2,2500,7000,1,0,0,3,7,1250,1250,1947,0,98199,1680,7000
4338,2014-06-30,406500,2,1,870,5750,1,0,0,4,7,870,0,1947,0,98116,1100,5750
4339,2014-10-13,411000,5,2,2860,12293,1,0,0,4,8,1430,1430,1947,0,98133,1920,18110
4340,2015-01-20,165000,2,1,780,6380,1,0,0,3,6,780,0,1947,0,98106,1270,6960
4341,2014-10-14,445800,3,2,1320,6500,1,0,0,3,7,1320,0,1947,0,98125,1110,6592
4342,2014-05-30,715000,4,2,3420,7200,1,0,3,5,8,1770,1650,1947,0,98125,2450,6200
4343,2014-06-02,440150,2,1,1110,6800,1,0,0,5,7,1000,110,1947,0,98133,1410,6963
4344,2014-09-22,320600,3,2,1220,7620,1,0,0,3,6,720,500,1947,2014,98166,1640,7620
4345,2014-12-17,1250000,4,3,4120,12500,1,0,4,4,8,2060,2060,1947,0,98116,3680,5000
4346,2014-08-27,270000,3,2,1260,7500,1,0,0,3,6,840,420,1947,0,98155,1340,7500
4347,2014-06-16,500000,3,2,1540,10800,1,0,0,5,6,770,770,1947,0,98040,2020,10800
4348,2014-11-21,375000,3,1,1000,6947,1,0,0,4,7,1000,0,1947,0,98125,1000,6947
4349,2015-04-09,225000,2,3,1560,5333,1,0,0,3,5,780,780,1947,0,98055,1010,4800
4350,2014-06-19,756000,4,2,2160,5600,1,0,0,5,7,1080,1080,1947,0,98119,1850,5150
4351,2015-04-14,515000,3,3,1710,9448,1,0,0,3,7,1010,700,1947,0,98105,1960,8951
4352,2015-01-22,610000,4,3,2640,8400,1,0,2,3,8,1440,1200,1947,0,98144,2610,6000
4353,2014-08-14,350000,1,1,900,6380,1,0,0,3,6,900,0,1947,0,98125,1830,6380
4354,2015-04-28,395000,1,1,900,6380,1,0,0,3,6,900,0,1947,0,98125,1830,6380
4355,2015-01-14,665000,3,2,2700,5040,1,0,2,3,8,1560,1140,1947,0,98144,3010,5000
4356,2014-05-30,490000,3,2,1920,5405,1,0,2,4,7,960,960,1947,0,98126,1190,5405
4357,2014-11-13,510000,2,1,1390,5544,1,0,0,3,7,930,460,1947,0,98105,1710,6200
4358,2014-05-30,750000,3,2,1700,8400,1,0,0,3,8,1460,240,1947,0,98199,2010,7000
4359,2015-01-09,264950,2,1,770,7434,1,0,0,3,6,770,0,1947,0,98155,1060,7453
4360,2014-05-16,875000,3,2,2220,6641,1,0,2,4,7,1220,1000,1947,0,98199,1800,5900
4361,2015-04-08,392500,3,1,1660,8839,1,0,0,4,7,1660,0,1947,0,98155,1230,9236
4362,2014-05-07,250000,1,1,1100,4373,1,0,0,2,6,820,280,1947,0,98166,1100,7500
4363,2015-04-21,222000,2,1,1550,38449,1,0,0,3,6,1550,0,1947,0,98055,1188,25875
4364,2015-03-03,425000,2,1,1160,17700,1,0,0,3,7,1160,0,1947,0,98133,1440,9000
